"ibge_mun1","ibge_mun2","sigla_mun1","sigla_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
2313401,2304509,"23","23",CE,CE,Tianguá,Frecheirinha
2313401,2313906,"23","23",CE,CE,Tianguá,Uruoca
2313401,2304707,"23","23",CE,CE,Tianguá,Granja
2313401,2308807,"23","23",CE,CE,Tianguá,Moraújo
2313401,2314102,"23","23",CE,CE,Tianguá,Viçosa do Ceará
2313401,2313609,"23","23",CE,CE,Tianguá,Ubajara
2313401,2304004,"23","23",CE,CE,Tianguá,Coreaú
2310852,2303501,"23","23",CE,CE,Pindoretama,Cascavel
2310852,2301000,"23","23",CE,CE,Pindoretama,Aquiraz
2310852,2305233,"23","23",CE,CE,Pindoretama,Horizonte
2304707,2302305,"23","23",CE,CE,Granja,Bela Cruz
2304707,2307809,"23","23",CE,CE,Granja,Marco
2304707,2312809,"23","23",CE,CE,Granja,Senador Sá
2304707,2302602,"23","23",CE,CE,Granja,Camocim
2304707,2205706,"23","22",CE,PI,Granja,Luís Correia
2304707,2313906,"23","23",CE,CE,Granja,Uruoca
2304707,2313401,"23","23",CE,CE,Granja,Tianguá
2304707,2202703,"23","22",CE,PI,Granja,Cocal
2304707,2303907,"23","23",CE,CE,Granja,Chaval
2304707,2307908,"23","23",CE,CE,Granja,Martinópole
2304707,2302057,"23","23",CE,CE,Granja,Barroquinha
2304707,2314102,"23","23",CE,CE,Granja,Viçosa do Ceará
2300150,2303956,"23","23",CE,CE,Acarape,Chorozinho
2300150,2311603,"23","23",CE,CE,Acarape,Redenção
2300150,2301950,"23","23",CE,CE,Acarape,Barreira
2300150,2304954,"23","23",CE,CE,Acarape,Guaiúba
2300150,2309607,"23","23",CE,CE,Acarape,Pacajus
2308005,2312908,"23","23",CE,CE,Massapê,Sobral
2308005,2312809,"23","23",CE,CE,Massapê,Senador Sá
2308005,2308203,"23","23",CE,CE,Massapê,Meruoca
2308005,2312007,"23","23",CE,CE,Massapê,Santana do Acaraú
2308005,2308807,"23","23",CE,CE,Massapê,Moraújo
2308005,2300507,"23","23",CE,CE,Massapê,Alcântaras
2306306,2313757,"23","23",CE,CE,Itapagé,Umirim
2306306,2306108,"23","23",CE,CE,Itapagé,Irauçuba
2306306,2313351,"23","23",CE,CE,Itapagé,Tejuçuoca
2306306,2306405,"23","23",CE,CE,Itapagé,Itapipoca
2306306,2313807,"23","23",CE,CE,Itapagé,Uruburetama
2306306,2310704,"23","23",CE,CE,Itapagé,Pentecoste
2300606,2301604,"23","23",CE,CE,Altaneira,Assaré
2300606,2309201,"23","23",CE,CE,Altaneira,Nova Olinda
2300606,2304301,"23","23",CE,CE,Altaneira,Farias Brito
2300606,2312106,"23","23",CE,CE,Altaneira,Santana do Cariri
2305654,2311009,"23","23",CE,CE,Ipaporanga,Poranga
2305654,2313203,"23","23",CE,CE,Ipaporanga,Tamboril
2305654,2309300,"23","23",CE,CE,Ipaporanga,Nova Russas
2305654,2301257,"23","23",CE,CE,Ipaporanga,Ararendá
2305654,2304103,"23","23",CE,CE,Ipaporanga,Crateús
2400901,2410009,"24","24",RN,RN,Antônio Martins,Pilões
2400901,2407302,"24","24",RN,RN,Antônio Martins,Marcelino Vieira
2400901,2405900,"24","24",RN,RN,Antônio Martins,João Dias
2400901,2409407,"24","24",RN,RN,Antônio Martins,Pau dos Ferros
2400901,2404002,"24","24",RN,RN,Antônio Martins,Frutuoso Gomes
2400901,2413557,"24","24",RN,RN,Antônio Martins,Serrinha dos Pintos
2400901,2400505,"24","24",RN,RN,Antônio Martins,Alexandria
2400901,2407401,"24","24",RN,RN,Antônio Martins,Martins
2400901,2504306,"24","25",RN,PB,Antônio Martins,Catolé do Rocha
2400901,2400604,"24","24",RN,RN,Antônio Martins,Almino Afonso
2202208,2202059,"22","22",PI,PI,Campo Maior,Cabeceiras do Piauí
2202208,2205508,"22","22",PI,PI,Campo Maior,José de Freitas
2202208,2200400,"22","22",PI,PI,Campo Maior,Altos
2202208,2202737,"22","22",PI,PI,Campo Maior,Coivaras
2202208,2202711,"22","22",PI,PI,Campo Maior,Cocal de Telha
2202208,2206753,"22","22",PI,PI,Campo Maior,Nossa Senhora de Nazaré
2202208,2200301,"22","22",PI,PI,Campo Maior,Alto Longá
2202208,2206951,"22","22",PI,PI,Campo Maior,Novo Santo Antônio
2202208,2210656,"22","22",PI,PI,Campo Maior,Sigefredo Pacheco
2202208,2205276,"22","22",PI,PI,Campo Maior,Jatobá do Piauí
2614402,2500106,"26","25",PE,PB,Solidão,Água Branca
2614402,2614600,"26","26",PE,PE,Solidão,Tabira
2614402,2508000,"26","25",PE,PB,Solidão,Juru
2614402,2600104,"26","26",PE,PE,Solidão,Afogados da Ingazeira
2614402,2603900,"26","26",PE,PE,Solidão,Carnaíba
2205573,2207900,"22","22",PI,PI,Lagoa de São Francisco,Pedro II
2205573,2208403,"22","22",PI,PI,Lagoa de São Francisco,Piripiri
3120706,3148004,"31","31",MG,MG,Cruzeiro da Fortaleza,Patos de Minas
3120706,3148103,"31","31",MG,MG,Cruzeiro da Fortaleza,Patrocínio
3120706,3166808,"31","31",MG,MG,Cruzeiro da Fortaleza,Serra do Salitre
3120706,3128907,"31","31",MG,MG,Cruzeiro da Fortaleza,Guimarânia
2313203,2302404,"23","23",CE,CE,Tamboril,Boa Viagem
2313203,2308609,"23","23",CE,CE,Tamboril,Monsenhor Tabosa
2313203,2305605,"23","23",CE,CE,Tamboril,Independência
2313203,2305654,"23","23",CE,CE,Tamboril,Ipaporanga
2313203,2303659,"23","23",CE,CE,Tamboril,Catunda
2313203,2309300,"23","23",CE,CE,Tamboril,Nova Russas
2313203,2304103,"23","23",CE,CE,Tamboril,Crateús
2313203,2305209,"23","23",CE,CE,Tamboril,Hidrolândia
3139508,3139409,"31","31",MG,MG,Manhumirim,Manhuaçu
3139508,3153509,"31","31",MG,MG,Manhumirim,Alto Jequitibá
3139508,3138674,"31","31",MG,MG,Manhumirim,Luisburgo
3139508,3140530,"31","31",MG,MG,Manhumirim,Martins Soares
3139508,3203007,"31","32",MG,ES,Manhumirim,Iúna
3139508,3154150,"31","31",MG,MG,Manhumirim,Reduto
2303006,2302800,"23","23",CE,CE,Caridade,Canindé
2303006,2310407,"23","23",CE,CE,Caridade,Paramoti
2303006,2305100,"23","23",CE,CE,Caridade,Guaramiranga
2303006,2310704,"23","23",CE,CE,Caridade,Pentecoste
2303006,2309102,"23","23",CE,CE,Caridade,Mulungu
2303006,2309805,"23","23",CE,CE,Caridade,Pacoti
2303006,2310100,"23","23",CE,CE,Caridade,Palmácia
2303006,2307700,"23","23",CE,CE,Caridade,Maranguape
3112604,5204250,"31","52",MG,GO,Capinópolis,Cachoeira Dourada
3112604,3134202,"31","31",MG,MG,Capinópolis,Ituiutaba
3112604,3109808,"31","31",MG,MG,Capinópolis,Cachoeira Dourada
3112604,3111804,"31","31",MG,MG,Capinópolis,Canápolis
2313104,2300705,"23","23",CE,CE,Tabuleiro do Norte,Alto Santo
2313104,2401008,"23","24",CE,RN,Tabuleiro do Norte,Apodi
2313104,2404309,"23","24",CE,RN,Tabuleiro do Norte,Governador Dix-Sept Rosado
2313104,2307601,"23","23",CE,CE,Tabuleiro do Norte,Limoeiro do Norte
2313104,2312502,"23","23",CE,CE,Tabuleiro do Norte,São João do Jaguaribe
2411908,2409407,"24","24",RN,RN,São Francisco do Oeste,Pau dos Ferros
2411908,2411007,"24","24",RN,RN,São Francisco do Oeste,Rodolfo Fernandes
2411908,2304277,"24","23",RN,CE,São Francisco do Oeste,Ererê
2411908,2413805,"24","24",RN,RN,São Francisco do Oeste,Taboleiro Grande
2411908,2403905,"24","24",RN,RN,São Francisco do Oeste,Francisco Dantas
2304301,2313252,"23","23",CE,CE,Farias Brito,Tarrafas
2304301,2301604,"23","23",CE,CE,Farias Brito,Assaré
2304301,2309201,"23","23",CE,CE,Farias Brito,Nova Olinda
2304301,2300606,"23","23",CE,CE,Farias Brito,Altaneira
2304301,2304202,"23","23",CE,CE,Farias Brito,Crato
2304301,2303303,"23","23",CE,CE,Farias Brito,Cariús
2304301,2303204,"23","23",CE,CE,Farias Brito,Caririaçu
2304301,2314003,"23","23",CE,CE,Farias Brito,Várzea Alegre
2203271,2612554,"22","26",PI,PE,Curral Novo do Piauí,Santa Filomena
2203271,2201739,"22","22",PI,PI,Curral Novo do Piauí,Betânia do Piauí
2203271,2202554,"22","22",PI,PI,Curral Novo do Piauí,Caridade do Piauí
2203271,2609907,"22","26",PI,PE,Curral Novo do Piauí,Ouricuri
2203271,2210706,"22","22",PI,PI,Curral Novo do Piauí,Simões
2203271,2207801,"22","22",PI,PI,Curral Novo do Piauí,Paulistana
2307502,2305407,"23","23",CE,CE,Lavras da Mangabeira,Icó
2307502,2304806,"23","23",CE,CE,Lavras da Mangabeira,Granjeiro
2307502,2303808,"23","23",CE,CE,Lavras da Mangabeira,Cedro
2307502,2301802,"23","23",CE,CE,Lavras da Mangabeira,Baixio
2307502,2305704,"23","23",CE,CE,Lavras da Mangabeira,Ipaumirim
2307502,2313708,"23","23",CE,CE,Lavras da Mangabeira,Umari
2307502,2301703,"23","23",CE,CE,Lavras da Mangabeira,Aurora
2307502,2303204,"23","23",CE,CE,Lavras da Mangabeira,Caririaçu
2307502,2314003,"23","23",CE,CE,Lavras da Mangabeira,Várzea Alegre
2413805,2410207,"24","24",RN,RN,Taboleiro Grande,Portalegre
2413805,2411007,"24","24",RN,RN,Taboleiro Grande,Rodolfo Fernandes
2413805,2404903,"24","24",RN,RN,Taboleiro Grande,Itaú
2413805,2411908,"24","24",RN,RN,Taboleiro Grande,São Francisco do Oeste
2413805,2410702,"24","24",RN,RN,Taboleiro Grande,Riacho da Cruz
2413805,2403905,"24","24",RN,RN,Taboleiro Grande,Francisco Dantas
2304202,2614303,"23","26",CE,PE,Crato,Moreilândia
2304202,2307304,"23","23",CE,CE,Crato,Juazeiro do Norte
2304202,2309201,"23","23",CE,CE,Crato,Nova Olinda
2304202,2301901,"23","23",CE,CE,Crato,Barbalha
2304202,2605301,"23","26",CE,PE,Crato,Exu
2304202,2304301,"23","23",CE,CE,Crato,Farias Brito
2304202,2312106,"23","23",CE,CE,Crato,Santana do Cariri
2304202,2303204,"23","23",CE,CE,Crato,Caririaçu
2312502,2300705,"23","23",CE,CE,São João do Jaguaribe,Alto Santo
2312502,2308708,"23","23",CE,CE,São João do Jaguaribe,Morada Nova
2312502,2307601,"23","23",CE,CE,São João do Jaguaribe,Limoeiro do Norte
2312502,2313104,"23","23",CE,CE,São João do Jaguaribe,Tabuleiro do Norte
2310803,2403202,"23","24",CE,RN,Pereiro,Doutor Severiano
2310803,2305407,"23","23",CE,CE,Pereiro,Icó
2310803,2306009,"23","23",CE,CE,Pereiro,Iracema
2310803,2412500,"23","24",CE,RN,Pereiro,São Miguel
2310803,2304277,"23","23",CE,CE,Pereiro,Ererê
2310803,2306900,"23","23",CE,CE,Pereiro,Jaguaribe
2310803,2306801,"23","23",CE,CE,Pereiro,Jaguaribara
2410702,2401008,"24","24",RN,RN,Riacho da Cruz,Apodi
2410702,2410207,"24","24",RN,RN,Riacho da Cruz,Portalegre
2410702,2414902,"24","24",RN,RN,Riacho da Cruz,Viçosa
2410702,2404903,"24","24",RN,RN,Riacho da Cruz,Itaú
2410702,2413805,"24","24",RN,RN,Riacho da Cruz,Taboleiro Grande
2410702,2414506,"24","24",RN,RN,Riacho da Cruz,Umarizal
2306801,2300705,"23","23",CE,CE,Jaguaribara,Alto Santo
2306801,2306009,"23","23",CE,CE,Jaguaribara,Iracema
2306801,2308708,"23","23",CE,CE,Jaguaribara,Morada Nova
2306801,2306702,"23","23",CE,CE,Jaguaribara,Jaguaretama
2306801,2306900,"23","23",CE,CE,Jaguaribara,Jaguaribe
2306801,2310803,"23","23",CE,CE,Jaguaribara,Pereiro
2403905,2410207,"24","24",RN,RN,Francisco Dantas,Portalegre
2403905,2409407,"24","24",RN,RN,Francisco Dantas,Pau dos Ferros
2403905,2413557,"24","24",RN,RN,Francisco Dantas,Serrinha dos Pintos
2403905,2411908,"24","24",RN,RN,Francisco Dantas,São Francisco do Oeste
2403905,2413805,"24","24",RN,RN,Francisco Dantas,Taboleiro Grande
2303303,2313252,"23","23",CE,CE,Cariús,Tarrafas
2303303,2307403,"23","23",CE,CE,Cariús,Jucás
2303303,2303808,"23","23",CE,CE,Cariús,Cedro
2303303,2304301,"23","23",CE,CE,Cariús,Farias Brito
2303303,2314003,"23","23",CE,CE,Cariús,Várzea Alegre
2303303,2305506,"23","23",CE,CE,Cariús,Iguatu
2414506,2401008,"24","24",RN,RN,Umarizal,Apodi
2414506,2406908,"24","24",RN,RN,Umarizal,Lucrécia
2414506,2410603,"24","24",RN,RN,Umarizal,Rafael Godeiro
2414506,2414902,"24","24",RN,RN,Umarizal,Viçosa
2414506,2408409,"24","24",RN,RN,Umarizal,Olho-d'Água do Borges
2414506,2407401,"24","24",RN,RN,Umarizal,Martins
2414506,2410702,"24","24",RN,RN,Umarizal,Riacho da Cruz
2414506,2400604,"24","24",RN,RN,Umarizal,Almino Afonso
2309508,2305407,"23","23",CE,CE,Orós,Icó
2309508,2313005,"23","23",CE,CE,Orós,Solonópole
2309508,2311355,"23","23",CE,CE,Orós,Quixelô
2309508,2306900,"23","23",CE,CE,Orós,Jaguaribe
2309508,2305506,"23","23",CE,CE,Orós,Iguatu
2205151,2209658,"22","22",PI,PI,Jacobina do Piauí,São Francisco de Assis do Piauí
2205151,2202554,"22","22",PI,PI,Jacobina do Piauí,Caridade do Piauí
2205151,2202802,"22","22",PI,PI,Jacobina do Piauí,Conceição do Canindé
2205151,2207801,"22","22",PI,PI,Jacobina do Piauí,Paulistana
2205151,2207777,"22","22",PI,PI,Jacobina do Piauí,Patos do Piauí
2311959,2204303,"23","22",CE,PI,Salitre,Fronteiras
2311959,2202091,"23","22",CE,PI,Salitre,Caldeirão Grande do Piauí
2311959,2607307,"23","26",CE,PE,Salitre,Ipubi
2311959,2601102,"23","26",CE,PE,Salitre,Araripina
2311959,2302701,"23","23",CE,CE,Salitre,Campos Sales
2311959,2301307,"23","23",CE,CE,Salitre,Araripe
2311959,2311207,"23","23",CE,CE,Salitre,Potengi
2307254,2302305,"23","23",CE,CE,Jijoca de Jericoacoara,Bela Cruz
2307254,2302602,"23","23",CE,CE,Jijoca de Jericoacoara,Camocim
2307254,2304251,"23","23",CE,CE,Jijoca de Jericoacoara,Cruz
3138658,3149150,"31","31",MG,MG,Lontra,Pedras de Maria da Cruz
3138658,3135357,"31","31",MG,MG,Lontra,Japonvar
3138658,3162401,"31","31",MG,MG,Lontra,São João da Ponte
3138658,3129657,"31","31",MG,MG,Lontra,Ibiracatu
2514503,2504108,"25","25",PB,PB,São José de Piranhas,Carrapateira
2514503,2503308,"25","25",PB,PB,São José de Piranhas,Cachoeira dos Índios
2514503,2510006,"25","25",PB,PB,São José de Piranhas,Nazarezinho
2514503,2500205,"25","25",PB,PB,São José de Piranhas,Aguiar
2514503,2503704,"25","25",PB,PB,São José de Piranhas,Cajazeiras
2514503,2302008,"25","23",PB,CE,São José de Piranhas,Barro
2514503,2515708,"25","25",PB,PB,São José de Piranhas,Serra Grande
2514503,2509602,"25","25",PB,PB,São José de Piranhas,Monte Horebe
2514503,2514305,"25","25",PB,PB,São José de Piranhas,São José de Caiana
2301802,2513307,"23","25",CE,PB,Baixio,Santa Helena
2301802,2307502,"23","23",CE,CE,Baixio,Lavras da Mangabeira
2301802,2305704,"23","23",CE,CE,Baixio,Ipaumirim
2301802,2313708,"23","23",CE,CE,Baixio,Umari
2500205,2504108,"25","25",PB,PB,Aguiar,Carrapateira
2500205,2502607,"25","25",PB,PB,Aguiar,Igaracy
2500205,2514206,"25","25",PB,PB,Aguiar,São José da Lagoa Tapada
2500205,2510006,"25","25",PB,PB,Aguiar,Nazarezinho
2500205,2504801,"25","25",PB,PB,Aguiar,Coremas
2500205,2514503,"25","25",PB,PB,Aguiar,São José de Piranhas
2500205,2507002,"25","25",PB,PB,Aguiar,Itaporanga
2500205,2514305,"25","25",PB,PB,Aguiar,São José de Caiana
2512804,2507408,"25","25",PB,PB,Riacho dos Cavalos,Jericó
2512804,2513901,"25","25",PB,PB,Riacho dos Cavalos,São Bento
2512804,2509370,"25","25",PB,PB,Riacho dos Cavalos,Mato Grosso
2512804,2510907,"25","25",PB,PB,Riacho dos Cavalos,Paulista
2512804,2504306,"25","25",PB,PB,Riacho dos Cavalos,Catolé do Rocha
3123502,3100104,"31","31",MG,MG,Douradoquara,Abadia dos Dourados
3123502,3143104,"31","31",MG,MG,Douradoquara,Monte Carmelo
3123502,3127909,"31","31",MG,MG,Douradoquara,Grupiara
3123502,5221304,"31","52",MG,GO,Douradoquara,Três Ranchos
2514552,2505303,"25","25",PB,PB,São José de Princesa,Curral Velho
2514552,2512309,"25","25",PB,PB,São José de Princesa,Princesa Isabel
2514552,2612471,"25","26",PB,PE,São José de Princesa,Santa Cruz da Baixa Verde
2514552,2509008,"25","25",PB,PB,São José de Princesa,Manaíra
2514552,2615706,"25","26",PB,PE,São José de Princesa,Triunfo
3201605,3204054,"32","32",ES,ES,Conceição da Barra,Pedro Canário
3201605,3204906,"32","32",ES,ES,Conceição da Barra,São Mateus
3201605,2922003,"32","29",ES,BA,Conceição da Barra,Mucuri
3201605,3204104,"32","32",ES,ES,Conceição da Barra,Pinheiros
2516201,2509156,"25","25",PB,PB,Sousa,Marizópolis
2516201,2508406,"25","25",PB,PB,Sousa,Lastro
2516201,2513984,"25","25",PB,PB,Sousa,São Francisco
2516201,2514206,"25","25",PB,PB,Sousa,São José da Lagoa Tapada
2516201,2510006,"25","25",PB,PB,Sousa,Nazarezinho
2516201,2513208,"25","25",PB,PB,Sousa,Santa Cruz
2516201,2500775,"25","25",PB,PB,Sousa,Aparecida
2516201,2517209,"25","25",PB,PB,Sousa,Vieirópolis
2516201,2500700,"25","25",PB,PB,Sousa,São João do Rio do Peixe
3204104,3204054,"32","32",ES,ES,Pinheiros,Pedro Canário
3204104,3203502,"32","32",ES,ES,Pinheiros,Montanha
3204104,3204906,"32","32",ES,ES,Pinheiros,São Mateus
3204104,3201605,"32","32",ES,ES,Pinheiros,Conceição da Barra
3204104,3201001,"32","32",ES,ES,Pinheiros,Boa Esperança
3204104,3204252,"32","32",ES,ES,Pinheiros,Ponto Belo
2503704,2503308,"25","25",PB,PB,Cajazeiras,Cachoeira dos Índios
2503704,2510006,"25","25",PB,PB,Cajazeiras,Nazarezinho
2503704,2513307,"25","25",PB,PB,Cajazeiras,Santa Helena
2503704,2514503,"25","25",PB,PB,Cajazeiras,São José de Piranhas
2503704,2502201,"25","25",PB,PB,Cajazeiras,Bom Jesus
2503704,2500700,"25","25",PB,PB,Cajazeiras,São João do Rio do Peixe
2503704,2302008,"25","23",PB,CE,Cajazeiras,Barro
3201001,3204906,"32","32",ES,ES,Boa Esperança,São Mateus
3201001,3204104,"32","32",ES,ES,Boa Esperança,Pinheiros
3201001,3204252,"32","32",ES,ES,Boa Esperança,Ponto Belo
3201001,3203908,"32","32",ES,ES,Boa Esperança,Nova Venécia
2406007,2408607,"24","24",RN,RN,José da Penha,Paraná
2406007,2407302,"24","24",RN,RN,José da Penha,Marcelino Vieira
2406007,2407005,"24","24",RN,RN,José da Penha,Luís Gomes
2406007,2407252,"24","24",RN,RN,José da Penha,Major Sales
2406007,2410801,"24","24",RN,RN,José da Penha,Riacho de Santana
2406007,2414100,"24","24",RN,RN,José da Penha,Tenente Ananias
3204252,3202108,"32","32",ES,ES,Ponto Belo,Ecoporanga
3204252,3203601,"32","32",ES,ES,Ponto Belo,Mucurici
3204252,3203502,"32","32",ES,ES,Ponto Belo,Montanha
3204252,3204104,"32","32",ES,ES,Ponto Belo,Pinheiros
3204252,3201001,"32","32",ES,ES,Ponto Belo,Boa Esperança
3204252,3203908,"32","32",ES,ES,Ponto Belo,Nova Venécia
2305704,2503308,"23","25",CE,PB,Ipaumirim,Cachoeira dos Índios
2305704,2513307,"23","25",CE,PB,Ipaumirim,Santa Helena
2305704,2307502,"23","23",CE,CE,Ipaumirim,Lavras da Mangabeira
2305704,2301802,"23","23",CE,CE,Ipaumirim,Baixio
2305704,2502201,"23","25",CE,PB,Ipaumirim,Bom Jesus
2305704,2301703,"23","23",CE,CE,Ipaumirim,Aurora
2513968,2512101,"25","25",PB,PB,São Domingos,Pombal
2513968,2500775,"25","25",PB,PB,São Domingos,Aparecida
2400604,2409308,"24","24",RN,RN,Almino Afonso,Patu
2400604,2406908,"24","24",RN,RN,Almino Afonso,Lucrécia
2400604,2405900,"24","24",RN,RN,Almino Afonso,João Dias
2400604,2410603,"24","24",RN,RN,Almino Afonso,Rafael Godeiro
2400604,2404002,"24","24",RN,RN,Almino Afonso,Frutuoso Gomes
2400604,2504306,"24","25",RN,PB,Almino Afonso,Catolé do Rocha
2400604,2400901,"24","24",RN,RN,Almino Afonso,Antônio Martins
2400604,2414506,"24","24",RN,RN,Almino Afonso,Umarizal
2510808,2503407,"25","25",PB,PB,Patos,Cacimba de Areia
2510808,2513802,"25","25",PB,PB,Patos,Santa Teresinha
2510808,2512606,"25","25",PB,PB,Patos,Quixabá
2510808,2508802,"25","25",PB,PB,Patos,Malta
2510808,2514602,"25","25",PB,PB,Patos,São José do Bonfim
2510808,2514404,"25","25",PB,PB,Patos,São José de Espinharas
2510808,2514909,"25","25",PB,PB,Patos,São Mamede
2502201,2503308,"25","25",PB,PB,Bom Jesus,Cachoeira dos Índios
2502201,2513307,"25","25",PB,PB,Bom Jesus,Santa Helena
2502201,2503704,"25","25",PB,PB,Bom Jesus,Cajazeiras
2502201,2305704,"25","23",PB,CE,Bom Jesus,Ipaumirim
3203908,3202108,"32","32",ES,ES,Nova Venécia,Ecoporanga
3203908,3200136,"32","32",ES,ES,Nova Venécia,Águia Branca
3203908,3205150,"32","32",ES,ES,Nova Venécia,Vila Pavão
3203908,3200904,"32","32",ES,ES,Nova Venécia,Barra de São Francisco
3203908,3204906,"32","32",ES,ES,Nova Venécia,São Mateus
3203908,3204708,"32","32",ES,ES,Nova Venécia,São Gabriel da Palha
3203908,3201001,"32","32",ES,ES,Nova Venécia,Boa Esperança
3203908,3204252,"32","32",ES,ES,Nova Venécia,Ponto Belo
2517209,2408607,"25","24",PB,RN,Vieirópolis,Paraná
2517209,2508406,"25","25",PB,PB,Vieirópolis,Lastro
2517209,2414100,"25","24",PB,RN,Vieirópolis,Tenente Ananias
2517209,2516904,"25","25",PB,PB,Vieirópolis,Uiraúna
2517209,2516201,"25","25",PB,PB,Vieirópolis,Sousa
2517209,2500700,"25","25",PB,PB,Vieirópolis,São João do Rio do Peixe
3200300,3201902,"32","32",ES,ES,Alfredo Chaves,Domingos Martins
3200300,3202603,"32","32",ES,ES,Alfredo Chaves,Iconha
3200300,3205036,"32","32",ES,ES,Alfredo Chaves,Vargem Alta
3200300,3204401,"32","32",ES,ES,Alfredo Chaves,Rio Novo do Sul
3200300,3202405,"32","32",ES,ES,Alfredo Chaves,Guarapari
3200300,3203346,"32","32",ES,ES,Alfredo Chaves,Marechal Floriano
3200300,3200409,"32","32",ES,ES,Alfredo Chaves,Anchieta
2414605,2402303,"24","24",RN,RN,Upanema,Caraúbas
2414605,2408706,"24","24",RN,RN,Upanema,Paraú
2414605,2401305,"24","24",RN,RN,Upanema,Augusto Severo
2414605,2404309,"24","24",RN,RN,Upanema,Governador Dix-Sept Rosado
2414605,2408003,"24","24",RN,RN,Upanema,Mossoró
2414605,2400208,"24","24",RN,RN,Upanema,Açu
3201704,3205069,"32","32",ES,ES,Conceição do Castelo,Venda Nova do Imigrante
3201704,3200102,"32","32",ES,ES,Conceição do Castelo,Afonso Cláudio
3201704,3201407,"32","32",ES,ES,Conceição do Castelo,Castelo
3201704,3203700,"32","32",ES,ES,Conceição do Castelo,Muniz Freire
3201704,3201159,"32","32",ES,ES,Conceição do Castelo,Brejetuba
2313708,2502052,"23","25",CE,PB,Umari,Bernardino Batista
2313708,2305407,"23","23",CE,CE,Umari,Icó
2313708,2516805,"23","25",CE,PB,Umari,Triunfo
